>>> Training starts at  2024-11-24 02:52:54.050172
Filling replay buffer...
Training...
tensor(7.1847, grad_fn=<MseLossBackward0>)
tensor(1.6364, grad_fn=<MseLossBackward0>)
tensor(40.7201, grad_fn=<MseLossBackward0>)
tensor(66.0967, grad_fn=<MseLossBackward0>)
tensor(71.7511, grad_fn=<MseLossBackward0>)
tensor(72.2406, grad_fn=<MseLossBackward0>)
tensor(2.3196, grad_fn=<MseLossBackward0>)
tensor(4.0222, grad_fn=<MseLossBackward0>)
tensor(57.7555, grad_fn=<MseLossBackward0>)
tensor(15.1121, grad_fn=<MseLossBackward0>)
tensor(7.9807, grad_fn=<MseLossBackward0>)
tensor(13.2402, grad_fn=<MseLossBackward0>)
tensor(6.6920, grad_fn=<MseLossBackward0>)
tensor(26.1063, grad_fn=<MseLossBackward0>)
tensor(42.5722, grad_fn=<MseLossBackward0>)
tensor(196.0499, grad_fn=<MseLossBackward0>)
tensor(20.3640, grad_fn=<MseLossBackward0>)
tensor(3.6306, grad_fn=<MseLossBackward0>)
tensor(59.4195, grad_fn=<MseLossBackward0>)
tensor(13.7702, grad_fn=<MseLossBackward0>)
tensor(23.5023, grad_fn=<MseLossBackward0>)
tensor(7.3093, grad_fn=<MseLossBackward0>)
tensor(55.2816, grad_fn=<MseLossBackward0>)
tensor(18.6351, grad_fn=<MseLossBackward0>)
tensor(11.6871, grad_fn=<MseLossBackward0>)
tensor(2.2093, grad_fn=<MseLossBackward0>)
tensor(126.0975, grad_fn=<MseLossBackward0>)
tensor(2.6439, grad_fn=<MseLossBackward0>)
tensor(2.5075, grad_fn=<MseLossBackward0>)
tensor(1.4373, grad_fn=<MseLossBackward0>)
tensor(3.3496, grad_fn=<MseLossBackward0>)
tensor(4.0990, grad_fn=<MseLossBackward0>)
tensor(17.8964, grad_fn=<MseLossBackward0>)
tensor(17.5370, grad_fn=<MseLossBackward0>)
tensor(45.7252, grad_fn=<MseLossBackward0>)
tensor(36.0591, grad_fn=<MseLossBackward0>)
tensor(50.2026, grad_fn=<MseLossBackward0>)
tensor(2.5544, grad_fn=<MseLossBackward0>)
tensor(47.9770, grad_fn=<MseLossBackward0>)
tensor(6.3252, grad_fn=<MseLossBackward0>)
tensor(12.5632, grad_fn=<MseLossBackward0>)
tensor(11.1496, grad_fn=<MseLossBackward0>)
tensor(30.9739, grad_fn=<MseLossBackward0>)
tensor(27.3735, grad_fn=<MseLossBackward0>)
tensor(18.9300, grad_fn=<MseLossBackward0>)
tensor(6.7565, grad_fn=<MseLossBackward0>)
tensor(8.0144, grad_fn=<MseLossBackward0>)
tensor(9.5473, grad_fn=<MseLossBackward0>)
tensor(8.4054, grad_fn=<MseLossBackward0>)
tensor(53.4386, grad_fn=<MseLossBackward0>)
tensor(42.3915, grad_fn=<MseLossBackward0>)
tensor(9.7600, grad_fn=<MseLossBackward0>)
tensor(4.9373, grad_fn=<MseLossBackward0>)
tensor(155.9873, grad_fn=<MseLossBackward0>)
tensor(5.0506, grad_fn=<MseLossBackward0>)
tensor(14.2003, grad_fn=<MseLossBackward0>)
tensor(20.6770, grad_fn=<MseLossBackward0>)
tensor(86.6013, grad_fn=<MseLossBackward0>)
tensor(4.8237, grad_fn=<MseLossBackward0>)
tensor(22.9014, grad_fn=<MseLossBackward0>)
tensor(3.7278, grad_fn=<MseLossBackward0>)
tensor(18.4974, grad_fn=<MseLossBackward0>)
tensor(16.0781, grad_fn=<MseLossBackward0>)
tensor(5.4948, grad_fn=<MseLossBackward0>)
tensor(5.7357, grad_fn=<MseLossBackward0>)
tensor(3.1261, grad_fn=<MseLossBackward0>)
tensor(43.3149, grad_fn=<MseLossBackward0>)
tensor(14.4899, grad_fn=<MseLossBackward0>)
tensor(102.2791, grad_fn=<MseLossBackward0>)
tensor(6.7764, grad_fn=<MseLossBackward0>)
tensor(45.7178, grad_fn=<MseLossBackward0>)
tensor(5.1756, grad_fn=<MseLossBackward0>)
tensor(47.4421, grad_fn=<MseLossBackward0>)
tensor(14.6240, grad_fn=<MseLossBackward0>)
tensor(17.8602, grad_fn=<MseLossBackward0>)
tensor(38.0634, grad_fn=<MseLossBackward0>)
tensor(49.6044, grad_fn=<MseLossBackward0>)
tensor(30.1127, grad_fn=<MseLossBackward0>)
tensor(11.3910, grad_fn=<MseLossBackward0>)
tensor(59.5144, grad_fn=<MseLossBackward0>)
tensor(7.0252, grad_fn=<MseLossBackward0>)
tensor(5.5914, grad_fn=<MseLossBackward0>)
tensor(2.9002, grad_fn=<MseLossBackward0>)
tensor(14.4044, grad_fn=<MseLossBackward0>)
tensor(21.3502, grad_fn=<MseLossBackward0>)
tensor(325.9265, grad_fn=<MseLossBackward0>)
tensor(32.6811, grad_fn=<MseLossBackward0>)
tensor(3.6527, grad_fn=<MseLossBackward0>)
tensor(11.4351, grad_fn=<MseLossBackward0>)
tensor(22.9584, grad_fn=<MseLossBackward0>)
tensor(8.6785, grad_fn=<MseLossBackward0>)
tensor(4.0240, grad_fn=<MseLossBackward0>)
tensor(9.6235, grad_fn=<MseLossBackward0>)
tensor(6.5489, grad_fn=<MseLossBackward0>)
tensor(15.2010, grad_fn=<MseLossBackward0>)
tensor(1.7435, grad_fn=<MseLossBackward0>)
tensor(11.2023, grad_fn=<MseLossBackward0>)
tensor(3.7948, grad_fn=<MseLossBackward0>)
tensor(20.7387, grad_fn=<MseLossBackward0>)
tensor(1.1524, grad_fn=<MseLossBackward0>)
tensor(2.1864, grad_fn=<MseLossBackward0>)
tensor(111.1928, grad_fn=<MseLossBackward0>)
tensor(8.3263, grad_fn=<MseLossBackward0>)
tensor(106.8543, grad_fn=<MseLossBackward0>)
tensor(2.3749, grad_fn=<MseLossBackward0>)
tensor(1.9005, grad_fn=<MseLossBackward0>)
tensor(2.1849, grad_fn=<MseLossBackward0>)
tensor(117.5008, grad_fn=<MseLossBackward0>)
tensor(37.4668, grad_fn=<MseLossBackward0>)
tensor(23.1329, grad_fn=<MseLossBackward0>)
tensor(66.2856, grad_fn=<MseLossBackward0>)
tensor(29.7964, grad_fn=<MseLossBackward0>)
tensor(183.6557, grad_fn=<MseLossBackward0>)
tensor(4.9537, grad_fn=<MseLossBackward0>)
tensor(2.9840, grad_fn=<MseLossBackward0>)
tensor(16.0774, grad_fn=<MseLossBackward0>)
tensor(4.4895, grad_fn=<MseLossBackward0>)
tensor(1.5800, grad_fn=<MseLossBackward0>)
tensor(12.6393, grad_fn=<MseLossBackward0>)
tensor(2.1131, grad_fn=<MseLossBackward0>)
tensor(2.2615, grad_fn=<MseLossBackward0>)
tensor(25.0603, grad_fn=<MseLossBackward0>)
tensor(10.3198, grad_fn=<MseLossBackward0>)
tensor(51.2697, grad_fn=<MseLossBackward0>)
tensor(14.0160, grad_fn=<MseLossBackward0>)
tensor(2.9618, grad_fn=<MseLossBackward0>)
tensor(11.5185, grad_fn=<MseLossBackward0>)
tensor(2.6308, grad_fn=<MseLossBackward0>)
tensor(231.4634, grad_fn=<MseLossBackward0>)
tensor(14.5209, grad_fn=<MseLossBackward0>)
tensor(119.3586, grad_fn=<MseLossBackward0>)
tensor(20.9121, grad_fn=<MseLossBackward0>)
tensor(7.0920, grad_fn=<MseLossBackward0>)
tensor(28.1310, grad_fn=<MseLossBackward0>)
tensor(18.4491, grad_fn=<MseLossBackward0>)
tensor(86.8505, grad_fn=<MseLossBackward0>)
tensor(16.8203, grad_fn=<MseLossBackward0>)
tensor(488.8219, grad_fn=<MseLossBackward0>)
tensor(21.7525, grad_fn=<MseLossBackward0>)
tensor(4.8796, grad_fn=<MseLossBackward0>)
tensor(134.9846, grad_fn=<MseLossBackward0>)
tensor(171.4095, grad_fn=<MseLossBackward0>)
tensor(1.7579, grad_fn=<MseLossBackward0>)
tensor(3.2123, grad_fn=<MseLossBackward0>)
tensor(28.7386, grad_fn=<MseLossBackward0>)
tensor(42.7714, grad_fn=<MseLossBackward0>)
tensor(11.7104, grad_fn=<MseLossBackward0>)
tensor(3.5760, grad_fn=<MseLossBackward0>)
tensor(115.1741, grad_fn=<MseLossBackward0>)
tensor(1.6555, grad_fn=<MseLossBackward0>)
tensor(37.4685, grad_fn=<MseLossBackward0>)
tensor(1.4189, grad_fn=<MseLossBackward0>)
tensor(47.3522, grad_fn=<MseLossBackward0>)
tensor(13.3602, grad_fn=<MseLossBackward0>)
tensor(2.4414, grad_fn=<MseLossBackward0>)
tensor(19.3580, grad_fn=<MseLossBackward0>)
tensor(33.5932, grad_fn=<MseLossBackward0>)
tensor(230.9350, grad_fn=<MseLossBackward0>)
tensor(2.2273, grad_fn=<MseLossBackward0>)
tensor(1.9951, grad_fn=<MseLossBackward0>)
tensor(1.6740, grad_fn=<MseLossBackward0>)
tensor(22.0496, grad_fn=<MseLossBackward0>)
tensor(7.4614, grad_fn=<MseLossBackward0>)
tensor(24.8858, grad_fn=<MseLossBackward0>)
tensor(13.3293, grad_fn=<MseLossBackward0>)
tensor(52.9984, grad_fn=<MseLossBackward0>)
tensor(22.8436, grad_fn=<MseLossBackward0>)
tensor(3.3934, grad_fn=<MseLossBackward0>)
tensor(7.4577, grad_fn=<MseLossBackward0>)
tensor(4.6626, grad_fn=<MseLossBackward0>)
tensor(18.7271, grad_fn=<MseLossBackward0>)
tensor(1.8257, grad_fn=<MseLossBackward0>)
tensor(6.0282, grad_fn=<MseLossBackward0>)
tensor(462.8110, grad_fn=<MseLossBackward0>)
tensor(15.2481, grad_fn=<MseLossBackward0>)
tensor(51.0211, grad_fn=<MseLossBackward0>)
tensor(8.3258, grad_fn=<MseLossBackward0>)
tensor(24.9936, grad_fn=<MseLossBackward0>)
tensor(2.4864, grad_fn=<MseLossBackward0>)
tensor(17.3231, grad_fn=<MseLossBackward0>)
tensor(134.0407, grad_fn=<MseLossBackward0>)
tensor(6.8025, grad_fn=<MseLossBackward0>)
tensor(55.9805, grad_fn=<MseLossBackward0>)
tensor(9.0529, grad_fn=<MseLossBackward0>)
tensor(105.9423, grad_fn=<MseLossBackward0>)
tensor(21.6845, grad_fn=<MseLossBackward0>)
tensor(4.8466, grad_fn=<MseLossBackward0>)
tensor(26.8138, grad_fn=<MseLossBackward0>)
tensor(8.9665, grad_fn=<MseLossBackward0>)
tensor(52.9193, grad_fn=<MseLossBackward0>)
tensor(11.0417, grad_fn=<MseLossBackward0>)
tensor(2.0621, grad_fn=<MseLossBackward0>)
tensor(29.3394, grad_fn=<MseLossBackward0>)
tensor(27.9973, grad_fn=<MseLossBackward0>)
tensor(389.7444, grad_fn=<MseLossBackward0>)
tensor(38.9667, grad_fn=<MseLossBackward0>)
tensor(155.7006, grad_fn=<MseLossBackward0>)
tensor(28.2341, grad_fn=<MseLossBackward0>)
tensor(4.0866, grad_fn=<MseLossBackward0>)
tensor(2.1022, grad_fn=<MseLossBackward0>)
tensor(4.7753, grad_fn=<MseLossBackward0>)
tensor(19.7595, grad_fn=<MseLossBackward0>)
tensor(14.7225, grad_fn=<MseLossBackward0>)
tensor(10.9470, grad_fn=<MseLossBackward0>)
tensor(9.0865, grad_fn=<MseLossBackward0>)
tensor(140.5473, grad_fn=<MseLossBackward0>)
tensor(11.4001, grad_fn=<MseLossBackward0>)
tensor(18.3548, grad_fn=<MseLossBackward0>)
tensor(21.1100, grad_fn=<MseLossBackward0>)
tensor(49.4560, grad_fn=<MseLossBackward0>)
tensor(6.6547, grad_fn=<MseLossBackward0>)
tensor(7.4024, grad_fn=<MseLossBackward0>)
tensor(35.6729, grad_fn=<MseLossBackward0>)
tensor(121.2618, grad_fn=<MseLossBackward0>)
tensor(309.5694, grad_fn=<MseLossBackward0>)
tensor(1.6588, grad_fn=<MseLossBackward0>)
tensor(2.1734, grad_fn=<MseLossBackward0>)
tensor(13.0113, grad_fn=<MseLossBackward0>)
tensor(2.1377, grad_fn=<MseLossBackward0>)
tensor(143.9537, grad_fn=<MseLossBackward0>)
tensor(3.7944, grad_fn=<MseLossBackward0>)
tensor(8.5054, grad_fn=<MseLossBackward0>)
tensor(2.8978, grad_fn=<MseLossBackward0>)
tensor(24.9935, grad_fn=<MseLossBackward0>)
tensor(8.7145, grad_fn=<MseLossBackward0>)
tensor(8.3688, grad_fn=<MseLossBackward0>)
tensor(13.9847, grad_fn=<MseLossBackward0>)
tensor(3.5430, grad_fn=<MseLossBackward0>)
tensor(146.8521, grad_fn=<MseLossBackward0>)
tensor(40.1916, grad_fn=<MseLossBackward0>)
tensor(16.4863, grad_fn=<MseLossBackward0>)
tensor(119.5459, grad_fn=<MseLossBackward0>)
tensor(43.3783, grad_fn=<MseLossBackward0>)
tensor(26.4573, grad_fn=<MseLossBackward0>)
tensor(4.2073, grad_fn=<MseLossBackward0>)
tensor(9.4174, grad_fn=<MseLossBackward0>)
tensor(7.9237, grad_fn=<MseLossBackward0>)
tensor(26.9886, grad_fn=<MseLossBackward0>)
tensor(57.2122, grad_fn=<MseLossBackward0>)
tensor(4.9525, grad_fn=<MseLossBackward0>)
tensor(1.8863, grad_fn=<MseLossBackward0>)
tensor(10.5696, grad_fn=<MseLossBackward0>)
tensor(144.8455, grad_fn=<MseLossBackward0>)
tensor(11.8715, grad_fn=<MseLossBackward0>)
tensor(61.2740, grad_fn=<MseLossBackward0>)
tensor(19.6342, grad_fn=<MseLossBackward0>)
tensor(14.1301, grad_fn=<MseLossBackward0>)
tensor(23.8530, grad_fn=<MseLossBackward0>)
tensor(40.8521, grad_fn=<MseLossBackward0>)
tensor(3.8556, grad_fn=<MseLossBackward0>)
tensor(1.9704, grad_fn=<MseLossBackward0>)
tensor(249.2016, grad_fn=<MseLossBackward0>)
tensor(3.7410, grad_fn=<MseLossBackward0>)
tensor(53.5465, grad_fn=<MseLossBackward0>)
tensor(11.8189, grad_fn=<MseLossBackward0>)
tensor(7.8354, grad_fn=<MseLossBackward0>)
tensor(43.6256, grad_fn=<MseLossBackward0>)
tensor(6.7180, grad_fn=<MseLossBackward0>)
tensor(10.2376, grad_fn=<MseLossBackward0>)
tensor(122.9738, grad_fn=<MseLossBackward0>)
tensor(6.3658, grad_fn=<MseLossBackward0>)
tensor(4.9278, grad_fn=<MseLossBackward0>)
tensor(36.8590, grad_fn=<MseLossBackward0>)
tensor(34.3532, grad_fn=<MseLossBackward0>)
tensor(2.9537, grad_fn=<MseLossBackward0>)
tensor(18.5225, grad_fn=<MseLossBackward0>)
tensor(43.0249, grad_fn=<MseLossBackward0>)
tensor(26.4251, grad_fn=<MseLossBackward0>)
tensor(30.6248, grad_fn=<MseLossBackward0>)
tensor(12.1467, grad_fn=<MseLossBackward0>)
tensor(140.0748, grad_fn=<MseLossBackward0>)
tensor(26.9391, grad_fn=<MseLossBackward0>)
tensor(73.9112, grad_fn=<MseLossBackward0>)
tensor(54.0759, grad_fn=<MseLossBackward0>)
tensor(6.9900, grad_fn=<MseLossBackward0>)
tensor(42.9860, grad_fn=<MseLossBackward0>)
tensor(24.2110, grad_fn=<MseLossBackward0>)
tensor(1.8344, grad_fn=<MseLossBackward0>)
tensor(3.2641, grad_fn=<MseLossBackward0>)
tensor(11.0089, grad_fn=<MseLossBackward0>)
tensor(67.7718, grad_fn=<MseLossBackward0>)
tensor(4.5518, grad_fn=<MseLossBackward0>)
tensor(85.9926, grad_fn=<MseLossBackward0>)
tensor(41.1686, grad_fn=<MseLossBackward0>)
tensor(28.2653, grad_fn=<MseLossBackward0>)
tensor(3.8811, grad_fn=<MseLossBackward0>)
tensor(21.7731, grad_fn=<MseLossBackward0>)
tensor(7.2728, grad_fn=<MseLossBackward0>)
tensor(7.0109, grad_fn=<MseLossBackward0>)
tensor(5.4703, grad_fn=<MseLossBackward0>)
tensor(33.7278, grad_fn=<MseLossBackward0>)
tensor(13.9709, grad_fn=<MseLossBackward0>)
tensor(116.9802, grad_fn=<MseLossBackward0>)
tensor(37.2612, grad_fn=<MseLossBackward0>)
tensor(12.0378, grad_fn=<MseLossBackward0>)
tensor(6.7668, grad_fn=<MseLossBackward0>)
tensor(1.6750, grad_fn=<MseLossBackward0>)
tensor(15.3599, grad_fn=<MseLossBackward0>)
tensor(81.1998, grad_fn=<MseLossBackward0>)
tensor(10.5312, grad_fn=<MseLossBackward0>)
tensor(114.2545, grad_fn=<MseLossBackward0>)
tensor(6.2647, grad_fn=<MseLossBackward0>)
tensor(5.2669, grad_fn=<MseLossBackward0>)
tensor(202.7901, grad_fn=<MseLossBackward0>)
tensor(11.3903, grad_fn=<MseLossBackward0>)
tensor(4.6266, grad_fn=<MseLossBackward0>)
tensor(46.4134, grad_fn=<MseLossBackward0>)
tensor(7.1763, grad_fn=<MseLossBackward0>)
tensor(174.2054, grad_fn=<MseLossBackward0>)
tensor(42.1470, grad_fn=<MseLossBackward0>)
tensor(2.4172, grad_fn=<MseLossBackward0>)
tensor(153.7393, grad_fn=<MseLossBackward0>)
tensor(3.8710, grad_fn=<MseLossBackward0>)
tensor(24.7948, grad_fn=<MseLossBackward0>)
tensor(133.9182, grad_fn=<MseLossBackward0>)
tensor(2.7550, grad_fn=<MseLossBackward0>)
tensor(26.4706, grad_fn=<MseLossBackward0>)
tensor(35.3454, grad_fn=<MseLossBackward0>)
tensor(7.5317, grad_fn=<MseLossBackward0>)
tensor(9.8134, grad_fn=<MseLossBackward0>)
tensor(18.2106, grad_fn=<MseLossBackward0>)
tensor(377.4371, grad_fn=<MseLossBackward0>)
tensor(5.8041, grad_fn=<MseLossBackward0>)
tensor(1.7127, grad_fn=<MseLossBackward0>)
tensor(12.6424, grad_fn=<MseLossBackward0>)
tensor(14.0961, grad_fn=<MseLossBackward0>)
tensor(38.9009, grad_fn=<MseLossBackward0>)
tensor(66.8085, grad_fn=<MseLossBackward0>)
tensor(5.3057, grad_fn=<MseLossBackward0>)
tensor(194.8208, grad_fn=<MseLossBackward0>)
tensor(30.3545, grad_fn=<MseLossBackward0>)
tensor(7.7147, grad_fn=<MseLossBackward0>)
tensor(13.5754, grad_fn=<MseLossBackward0>)
tensor(34.2452, grad_fn=<MseLossBackward0>)
tensor(13.0662, grad_fn=<MseLossBackward0>)
tensor(6.0995, grad_fn=<MseLossBackward0>)
tensor(1.9358, grad_fn=<MseLossBackward0>)
tensor(27.0965, grad_fn=<MseLossBackward0>)
tensor(8.6162, grad_fn=<MseLossBackward0>)
tensor(23.3633, grad_fn=<MseLossBackward0>)
tensor(5.8964, grad_fn=<MseLossBackward0>)
tensor(2.4339, grad_fn=<MseLossBackward0>)
tensor(2.1769, grad_fn=<MseLossBackward0>)
tensor(19.3957, grad_fn=<MseLossBackward0>)
tensor(1.4923, grad_fn=<MseLossBackward0>)
tensor(13.2910, grad_fn=<MseLossBackward0>)
tensor(4.6971, grad_fn=<MseLossBackward0>)
tensor(5.3305, grad_fn=<MseLossBackward0>)
tensor(80.6459, grad_fn=<MseLossBackward0>)
tensor(3.5180, grad_fn=<MseLossBackward0>)
tensor(43.4266, grad_fn=<MseLossBackward0>)
tensor(2.2213, grad_fn=<MseLossBackward0>)
tensor(32.1074, grad_fn=<MseLossBackward0>)
tensor(9.9229, grad_fn=<MseLossBackward0>)
tensor(74.5780, grad_fn=<MseLossBackward0>)
tensor(2.4612, grad_fn=<MseLossBackward0>)
tensor(99.4003, grad_fn=<MseLossBackward0>)
tensor(37.6609, grad_fn=<MseLossBackward0>)
tensor(0.9882, grad_fn=<MseLossBackward0>)
tensor(136.5303, grad_fn=<MseLossBackward0>)
tensor(10.1031, grad_fn=<MseLossBackward0>)
tensor(36.0221, grad_fn=<MseLossBackward0>)
tensor(14.8464, grad_fn=<MseLossBackward0>)
tensor(55.2857, grad_fn=<MseLossBackward0>)
tensor(18.6052, grad_fn=<MseLossBackward0>)
tensor(2.2176, grad_fn=<MseLossBackward0>)
tensor(3.4658, grad_fn=<MseLossBackward0>)
tensor(51.7096, grad_fn=<MseLossBackward0>)
tensor(2.5445, grad_fn=<MseLossBackward0>)
tensor(22.5112, grad_fn=<MseLossBackward0>)
tensor(61.1810, grad_fn=<MseLossBackward0>)
tensor(4.1541, grad_fn=<MseLossBackward0>)
tensor(5.2554, grad_fn=<MseLossBackward0>)
tensor(9.4995, grad_fn=<MseLossBackward0>)
tensor(36.0491, grad_fn=<MseLossBackward0>)
tensor(47.3308, grad_fn=<MseLossBackward0>)
tensor(2.6312, grad_fn=<MseLossBackward0>)
tensor(2.8175, grad_fn=<MseLossBackward0>)
tensor(69.5204, grad_fn=<MseLossBackward0>)
tensor(7.9974, grad_fn=<MseLossBackward0>)
tensor(53.6353, grad_fn=<MseLossBackward0>)
tensor(9.3639, grad_fn=<MseLossBackward0>)
tensor(29.3298, grad_fn=<MseLossBackward0>)
tensor(4.1756, grad_fn=<MseLossBackward0>)
tensor(16.6073, grad_fn=<MseLossBackward0>)
tensor(6.3738, grad_fn=<MseLossBackward0>)
tensor(3.1514, grad_fn=<MseLossBackward0>)
tensor(6.7434, grad_fn=<MseLossBackward0>)
tensor(4.7798, grad_fn=<MseLossBackward0>)
tensor(72.5393, grad_fn=<MseLossBackward0>)
tensor(51.7995, grad_fn=<MseLossBackward0>)
tensor(9.9096, grad_fn=<MseLossBackward0>)
tensor(1.4481, grad_fn=<MseLossBackward0>)
tensor(1.9547, grad_fn=<MseLossBackward0>)
tensor(11.8480, grad_fn=<MseLossBackward0>)
tensor(2.6169, grad_fn=<MseLossBackward0>)
tensor(59.3932, grad_fn=<MseLossBackward0>)
tensor(2.1659, grad_fn=<MseLossBackward0>)
tensor(1.7037, grad_fn=<MseLossBackward0>)
tensor(27.0698, grad_fn=<MseLossBackward0>)
tensor(30.3525, grad_fn=<MseLossBackward0>)
tensor(144.5349, grad_fn=<MseLossBackward0>)
tensor(206.3241, grad_fn=<MseLossBackward0>)
tensor(0.9120, grad_fn=<MseLossBackward0>)
tensor(61.5275, grad_fn=<MseLossBackward0>)
tensor(56.3650, grad_fn=<MseLossBackward0>)
tensor(1.9602, grad_fn=<MseLossBackward0>)
tensor(177.5883, grad_fn=<MseLossBackward0>)
tensor(11.9708, grad_fn=<MseLossBackward0>)
tensor(56.7777, grad_fn=<MseLossBackward0>)
tensor(2.9140, grad_fn=<MseLossBackward0>)
tensor(75.5086, grad_fn=<MseLossBackward0>)
tensor(49.6179, grad_fn=<MseLossBackward0>)
tensor(1.4765, grad_fn=<MseLossBackward0>)
tensor(149.6814, grad_fn=<MseLossBackward0>)
tensor(39.4933, grad_fn=<MseLossBackward0>)
tensor(2.4214, grad_fn=<MseLossBackward0>)
tensor(46.7843, grad_fn=<MseLossBackward0>)
tensor(4.2772, grad_fn=<MseLossBackward0>)
tensor(4.6694, grad_fn=<MseLossBackward0>)
tensor(213.0629, grad_fn=<MseLossBackward0>)
tensor(8.5578, grad_fn=<MseLossBackward0>)
tensor(144.1033, grad_fn=<MseLossBackward0>)
tensor(1.2682, grad_fn=<MseLossBackward0>)
tensor(184.8578, grad_fn=<MseLossBackward0>)
tensor(7.6609, grad_fn=<MseLossBackward0>)
tensor(20.4145, grad_fn=<MseLossBackward0>)
tensor(16.2893, grad_fn=<MseLossBackward0>)
tensor(81.8550, grad_fn=<MseLossBackward0>)
tensor(8.8241, grad_fn=<MseLossBackward0>)
tensor(0.8675, grad_fn=<MseLossBackward0>)
tensor(0.9568, grad_fn=<MseLossBackward0>)
tensor(1.2911, grad_fn=<MseLossBackward0>)
tensor(7.5838, grad_fn=<MseLossBackward0>)
tensor(14.2228, grad_fn=<MseLossBackward0>)
tensor(2.8521, grad_fn=<MseLossBackward0>)
tensor(1.4203, grad_fn=<MseLossBackward0>)
tensor(6.3513, grad_fn=<MseLossBackward0>)
tensor(11.3620, grad_fn=<MseLossBackward0>)
tensor(4.4789, grad_fn=<MseLossBackward0>)
tensor(346.3542, grad_fn=<MseLossBackward0>)
tensor(76.1463, grad_fn=<MseLossBackward0>)
tensor(40.5861, grad_fn=<MseLossBackward0>)
tensor(256.7303, grad_fn=<MseLossBackward0>)
tensor(1.5848, grad_fn=<MseLossBackward0>)
tensor(45.3327, grad_fn=<MseLossBackward0>)
tensor(15.9971, grad_fn=<MseLossBackward0>)
tensor(9.1670, grad_fn=<MseLossBackward0>)
tensor(2.1567, grad_fn=<MseLossBackward0>)
tensor(18.9904, grad_fn=<MseLossBackward0>)
tensor(16.4578, grad_fn=<MseLossBackward0>)
tensor(1.7498, grad_fn=<MseLossBackward0>)
tensor(10.7550, grad_fn=<MseLossBackward0>)
tensor(2.1010, grad_fn=<MseLossBackward0>)
tensor(19.3619, grad_fn=<MseLossBackward0>)
tensor(12.6026, grad_fn=<MseLossBackward0>)
tensor(49.6220, grad_fn=<MseLossBackward0>)
tensor(20.7955, grad_fn=<MseLossBackward0>)
tensor(16.2769, grad_fn=<MseLossBackward0>)
tensor(295.7104, grad_fn=<MseLossBackward0>)
tensor(106.6113, grad_fn=<MseLossBackward0>)
tensor(2.5708, grad_fn=<MseLossBackward0>)
tensor(28.9096, grad_fn=<MseLossBackward0>)
tensor(10.7071, grad_fn=<MseLossBackward0>)
tensor(16.1233, grad_fn=<MseLossBackward0>)
tensor(18.4944, grad_fn=<MseLossBackward0>)
tensor(3.1557, grad_fn=<MseLossBackward0>)
tensor(64.1933, grad_fn=<MseLossBackward0>)
tensor(2.2731, grad_fn=<MseLossBackward0>)
tensor(3.2207, grad_fn=<MseLossBackward0>)
tensor(4.5933, grad_fn=<MseLossBackward0>)
tensor(9.7278, grad_fn=<MseLossBackward0>)
tensor(9.6779, grad_fn=<MseLossBackward0>)
tensor(89.5914, grad_fn=<MseLossBackward0>)
tensor(235.4782, grad_fn=<MseLossBackward0>)
tensor(68.9738, grad_fn=<MseLossBackward0>)
tensor(1.5417, grad_fn=<MseLossBackward0>)
tensor(21.5051, grad_fn=<MseLossBackward0>)
tensor(2.4292, grad_fn=<MseLossBackward0>)
tensor(18.2991, grad_fn=<MseLossBackward0>)
tensor(21.8667, grad_fn=<MseLossBackward0>)
tensor(2.2062, grad_fn=<MseLossBackward0>)
tensor(30.4320, grad_fn=<MseLossBackward0>)
tensor(9.8404, grad_fn=<MseLossBackward0>)
tensor(27.4322, grad_fn=<MseLossBackward0>)
tensor(2.9056, grad_fn=<MseLossBackward0>)
tensor(36.4628, grad_fn=<MseLossBackward0>)
tensor(20.6010, grad_fn=<MseLossBackward0>)
tensor(37.5518, grad_fn=<MseLossBackward0>)
tensor(34.8010, grad_fn=<MseLossBackward0>)
tensor(9.1014, grad_fn=<MseLossBackward0>)
tensor(32.4109, grad_fn=<MseLossBackward0>)
tensor(8.4510, grad_fn=<MseLossBackward0>)
tensor(4.7845, grad_fn=<MseLossBackward0>)
tensor(20.3998, grad_fn=<MseLossBackward0>)
tensor(6.8207, grad_fn=<MseLossBackward0>)
tensor(4.7485, grad_fn=<MseLossBackward0>)
tensor(5.3189, grad_fn=<MseLossBackward0>)
tensor(12.6592, grad_fn=<MseLossBackward0>)
tensor(9.0792, grad_fn=<MseLossBackward0>)
tensor(8.4841, grad_fn=<MseLossBackward0>)
tensor(161.2875, grad_fn=<MseLossBackward0>)
tensor(9.5001, grad_fn=<MseLossBackward0>)
tensor(28.1057, grad_fn=<MseLossBackward0>)
tensor(17.8347, grad_fn=<MseLossBackward0>)
tensor(108.1644, grad_fn=<MseLossBackward0>)
tensor(12.4446, grad_fn=<MseLossBackward0>)
tensor(82.9998, grad_fn=<MseLossBackward0>)
tensor(5.4790, grad_fn=<MseLossBackward0>)
tensor(7.6081, grad_fn=<MseLossBackward0>)
tensor(4.2370, grad_fn=<MseLossBackward0>)
tensor(81.9696, grad_fn=<MseLossBackward0>)
tensor(17.4578, grad_fn=<MseLossBackward0>)
tensor(58.1437, grad_fn=<MseLossBackward0>)
tensor(2.1395, grad_fn=<MseLossBackward0>)
